1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
860,704,0,None,3,1Fam,TA,No,275,0,Rec,Unf,0,0,TA,429,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,234,1,TA,Unf,TA,Attchd,1941,1564,1,GasA,Ex,2Story,1,Fa,Bnk,Gtl,12000,Inside,75,Reg,0,70,RL,0,None,None,0,7,Crawfor,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,704,AllPub,0,1941,1950,2009
572,539,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,572,Y,Norm,Norm,SBrkr,176,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,PConc,1,Typ,288,1,TA,Unf,TA,Detchd,1982,1111,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,5700,Inside,75.49834435,Reg,0,50,RM,0,None,None,0,8,OldTown,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,572,AllPub,0,1926,1950,2008
832,650,0,None,3,1Fam,TA,No,624,0,ALQ,Unf,0,1,TA,26,Y,Artery,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,324,2,TA,Unf,TA,Detchd,1930,1482,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9000,Inside,50,Reg,0,70,RM,0,None,None,0,7,OldTown,0,9,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,650,AllPub,0,1920,1988,2009
932,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,932,Y,Norm,Norm,FuseA,214,TA,TA,BrkFace,BrkFace,GdPrv,Gd,1,CBlock,1,Typ,306,1,TA,Unf,TA,Attchd,1950,932,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8280,Inside,57,IR1,0,20,RL,0,None,None,0,11,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,932,AllPub,0,1950,1950,2007
1466,0,0,None,3,1Fam,TA,No,176,0,BLQ,Unf,0,0,TA,1290,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Gd,2,CBlock,1,Typ,528,2,TA,Fin,TA,Attchd,1959,1466,1,GasA,TA,1Story,1,Fa,Lvl,Gtl,17755,Inside,134,Reg,0,20,RL,132,BrkFace,None,0,11,Edwards,140,4,5,Y,0,None,CompShg,Gable,Normal,WD,100,Pave,6,1466,AllPub,0,1959,1959,2006
1811,0,0,None,2,1Fam,TA,No,296,547,ALQ,GLQ,0,0,TA,230,Y,Norm,Norm,SBrkr,280,TA,TA,Stone,Stone,None,Gd,1,PConc,1,Typ,470,2,TA,Fin,TA,Attchd,1956,1811,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14115,Inside,90,IR1,0,20,RL,0,None,None,0,7,Crawfor,0,7,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1073,AllPub,0,1956,2004,2006
816,0,0,None,2,1Fam,TA,Av,538,0,ALQ,Unf,0,0,TA,278,Y,Norm,Norm,SBrkr,96,Gd,Gd,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,432,1,TA,Unf,TA,Detchd,2002,816,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,5890,Corner,76.74633542,Reg,0,30,RM,0,None,None,0,6,IDOTRR,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816,AllPub,0,1930,2007,2008
1437,0,0,None,3,1Fam,TA,Gd,1157,0,ALQ,Unf,1,0,Gd,280,Y,Norm,Norm,SBrkr,0,Gd,Gd,Plywood,Plywood,None,Fa,1,CBlock,2,Typ,528,2,TA,RFn,TA,Attchd,1976,1437,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,10768,Corner,90,IR1,0,20,RL,0,None,None,0,7,Veenker,21,8,5,Y,0,None,CompShg,Gable,Normal,WD,180,Pave,6,1437,AllPub,0,1976,2004,2007
1314,0,0,None,2,Twnhs,TA,No,904,0,GLQ,Unf,1,0,Gd,410,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,626,2,TA,RFn,TA,Attchd,2008,1314,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5001,Inside,34,IR1,0,120,RL,166,Stone,None,0,7,NridgHt,62,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1314,AllPub,172,2007,2008,2009
943,933,0,None,4,1Fam,TA,No,442,0,ALQ,Unf,0,0,TA,459,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,540,2,TA,RFn,Gd,Attchd,1974,1876,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,9120,Inside,76,Reg,0,60,RL,270,BrkFace,None,0,7,NWAmes,69,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,901,AllPub,0,1974,1974,2008
855,601,0,None,3,Twnhs,TA,No,311,0,ALQ,Unf,0,0,Gd,544,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Brk Cmn,None,TA,1,CBlock,2,Typ,440,2,TA,Unf,TA,Attchd,1978,1456,1,GasA,Fa,2Story,1,TA,Lvl,Gtl,2280,Inside,24,Reg,0,160,RL,0,None,None,0,7,NPkVill,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,855,AllPub,26,1978,1978,2010
1640,0,216,None,3,1Fam,TA,No,728,0,BLQ,Unf,1,0,TA,568,Y,PosN,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,Gd,1,CBlock,1,Typ,924,2,TA,Unf,TA,Detchd,1993,1640,0,GasA,Ex,1Story,1,Gd,Low,Gtl,14778,CulDSac,59.91111111,IR1,0,20,RL,72,BrkFace,None,0,11,Crawfor,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1296,AllPub,108,1954,2006,2008
894,0,0,None,3,1Fam,TA,No,492,0,BLQ,Unf,0,0,Gd,402,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Po,1,CBlock,1,Typ,450,2,TA,Fin,TA,Attchd,1968,894,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8724,Inside,109,Reg,0,20,RL,0,None,None,0,5,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894,AllPub,0,1968,1968,2007
1258,0,0,None,0,Duplex,TA,Av,1198,0,GLQ,Unf,2,0,Gd,0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,0,Typ,400,2,TA,Unf,Fa,CarPort,1969,1258,2,GasA,TA,SFoyer,2,TA,Lvl,Gtl,12900,Inside,60,Reg,0,90,RL,0,None,None,0,1,Sawyer,0,4,4,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,6,1198,AllPub,120,1969,1969,2008
1432,0,0,None,2,1Fam,TA,Gd,680,391,ALQ,Rec,1,0,Gd,289,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,PConc,1,Typ,588,2,TA,Unf,TA,Attchd,1978,1432,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,16157,FR2,127.1101884,IR1,0,80,RL,0,None,None,0,6,Veenker,180,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1360,AllPub,168,1978,1978,2007
1502,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1502,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,644,2,TA,RFn,TA,Attchd,2009,1502,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9541,Inside,79,IR1,0,20,RL,268,Stone,None,0,9,NridgHt,114,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1502,AllPub,0,2009,2009,2009
1694,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1694,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,776,3,TA,RFn,TA,Attchd,2008,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10475,Corner,64,IR1,0,20,RL,72,Stone,None,0,2,CollgCr,33,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1694,AllPub,160,2008,2008,2010
959,712,0,None,3,1Fam,TA,No,786,0,GLQ,Unf,1,0,Gd,173,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,472,2,TA,Fin,TA,Attchd,2000,1671,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10852,Inside,58,IR1,0,60,RL,0,None,None,0,2,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,959,AllPub,0,2000,2000,2006
1118,0,0,None,3,1Fam,TA,Av,522,0,ALQ,Unf,1,0,TA,574,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,GdPrv,Po,1,CBlock,1,Typ,358,1,TA,Fin,TA,Attchd,1977,1118,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,9880,Inside,76,Reg,0,80,RL,0,None,None,0,7,Mitchel,0,6,6,Y,576,Gd,CompShg,Gable,Normal,WD,0,Pave,6,1096,AllPub,203,1977,1977,2008
1261,0,0,None,3,1Fam,TA,No,662,0,ALQ,Unf,1,0,TA,599,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,TA,1,CBlock,1,Typ,433,2,TA,RFn,TA,Attchd,1958,1261,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9120,Inside,76,Reg,0,20,RL,0,None,Shed,1400,11,NAmes,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,288,Pave,6,1261,AllPub,0,1958,1958,2008
625,625,0,Pave,2,TwnhsE,None,None,0,0,None,None,0,0,None,625,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,625,2,TA,Fin,TA,Detchd,2006,1250,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,4017,Inside,35,IR1,0,160,FV,0,None,None,0,3,Somerst,54,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,625,AllPub,0,2006,2007,2008
1170,1175,0,None,4,1Fam,TA,No,503,0,Rec,Unf,0,0,Gd,449,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,2,Typ,360,2,TA,Unf,TA,Detchd,1932,2345,1,GasA,TA,2Story,1,TA,Lvl,Gtl,16560,Inside,80,IR1,0,70,RL,0,None,None,0,7,Crawfor,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,952,AllPub,0,1932,1950,2006
2129,743,0,None,4,1Fam,TA,No,700,0,GLQ,Unf,0,0,Gd,983,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,541,2,TA,Fin,TA,Attchd,1992,2872,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,10678,Inside,85,Reg,0,50,RL,337,BrkFace,None,0,4,NoRidge,33,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1683,AllPub,0,1992,2000,2007
923,0,0,None,3,1Fam,TA,No,658,0,ALQ,Unf,1,0,TA,218,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,None,0,CBlock,1,Typ,264,1,TA,Unf,TA,Attchd,1984,923,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6951,CulDSac,37,IR1,0,20,RL,0,None,None,0,10,Mitchel,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876,AllPub,362,1984,1985,2008
818,406,0,Grvl,3,1Fam,TA,No,468,0,Rec,Unf,0,0,TA,350,Y,Artery,Norm,SBrkr,116,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,210,1,TA,Unf,TA,Detchd,1926,1224,0,GasA,TA,1.5Fin,1,TA,Bnk,Gtl,3950,Inside,62.84902545,Reg,0,50,RM,0,None,None,0,12,OldTown,0,8,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,818,AllPub,0,1926,2004,2009
820,523,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,731,Y,Norm,Norm,SBrkr,102,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,186,1,TA,Unf,Fa,Detchd,1921,1343,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,7681,FR2,54,IR1,0,50,RL,0,None,None,0,7,Crawfor,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,731,AllPub,192,1921,1950,2009
1298,1216,0,None,4,1Fam,TA,No,1216,0,LwQ,Unf,0,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,None,0,Wood,2,Typ,693,2,TA,Fin,TA,Attchd,1990,2514,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,11170,Corner,105.6882207,IR2,0,60,RL,0,None,None,0,4,Timber,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1216,AllPub,0,1990,1991,2006
1652,0,153,None,2,TwnhsE,TA,Gd,1480,0,GLQ,Unf,1,1,Ex,120,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,482,2,TA,Fin,TA,Attchd,2008,1652,0,GasA,Ex,1Story,1,Gd,HLS,Mod,5587,Inside,64,IR1,0,120,RM,186,Stone,None,0,11,Crawfor,53,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,5,1600,AllPub,162,2008,2008,2008
2411,2065,0,None,4,1Fam,TA,Av,2096,0,GLQ,Unf,1,0,Ex,300,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,ImStucc,MnPrv,TA,2,PConc,3,Typ,813,3,TA,Fin,TA,Attchd,1996,4476,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,15623,Corner,160,IR1,0,60,RL,0,None,None,0,7,NoRidge,78,5,10,Y,555,Ex,CompShg,Hip,Abnorml,WD,0,Pave,10,2396,AllPub,171,1996,1996,2007
1130,0,0,Grvl,2,1Fam,TA,No,821,0,Rec,Unf,1,0,TA,299,Y,Norm,Norm,SBrkr,0,TA,TA,Stucco,Stucco,None,Gd,1,BrkTil,1,Typ,720,2,TA,Unf,TA,Detchd,1970,1130,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10800,Inside,60,Reg,0,30,RL,0,None,None,0,6,OldTown,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1120,AllPub,229,1920,1950,2006
949,272,0,None,4,1Fam,TA,No,392,0,BLQ,Unf,1,0,TA,392,Y,Norm,Norm,SBrkr,236,Gd,TA,AsbShng,AsbShng,None,None,0,BrkTil,1,Typ,392,1,TA,Unf,TA,Attchd,1965,1221,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,9738,Inside,60,Reg,0,50,RL,0,None,None,0,3,Edwards,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,784,AllPub,0,1924,1950,2006
1624,0,0,None,2,1Fam,TA,No,1456,0,GLQ,Unf,1,0,Gd,168,Y,Norm,Norm,SBrkr,192,TA,Gd,ImStucc,ImStucc,GdPrv,Fa,1,PConc,2,Typ,757,3,TA,RFn,TA,Attchd,1994,1624,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12461,Corner,89,Reg,0,20,RL,0,None,None,0,7,NoRidge,114,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1624,AllPub,0,1994,1995,2006
831,829,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,831,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,493,2,TA,RFn,TA,Attchd,2002,1660,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8935,Inside,68,IR1,0,60,RL,95,BrkFace,None,0,7,CollgCr,68,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,831,AllPub,144,2002,2002,2009
1028,776,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,994,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,442,2,TA,Fin,TA,Attchd,1999,1804,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,7500,Inside,60,Reg,0,60,RL,0,None,None,0,6,Gilbert,60,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,994,AllPub,140,1999,1999,2010
1622,0,0,None,3,2fmCon,TA,Av,1159,0,BLQ,Unf,1,0,TA,90,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,TA,1,CBlock,1,Typ,1356,4,TA,Fin,TA,2Types,1975,1622,0,GasA,Ex,1Story,1,TA,Low,Mod,32463,Inside,180.174915,Reg,0,190,RL,149,Stone,None,0,3,Mitchel,0,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1249,AllPub,439,1961,1975,2007
764,677,0,Pave,2,Twnhs,None,None,0,0,None,None,0,0,None,776,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,492,2,TA,Unf,TA,Detchd,1999,1441,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2645,Inside,24,Reg,0,160,FV,456,BrkFace,None,0,11,Somerst,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,776,AllPub,206,1999,2000,2007
1224,0,0,None,2,TwnhsE,TA,No,883,0,GLQ,Unf,1,0,Ex,341,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,402,2,TA,Fin,TA,Attchd,1999,1224,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500,FR2,67.08203932,Reg,0,120,RM,425,BrkFace,None,0,6,Mitchel,304,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1224,AllPub,0,1999,1999,2009
663,689,0,None,4,1Fam,TA,No,371,0,ALQ,Unf,0,0,TA,292,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,299,1,TA,Fin,TA,Attchd,1969,1352,1,GasA,TA,2Story,1,TA,Lvl,Gtl,9364,Corner,80,Reg,0,60,RL,143,Stone,None,0,3,Sawyer,36,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,663,AllPub,379,1969,1969,2010
728,728,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,728,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,400,2,TA,Fin,TA,Attchd,2005,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8029,Inside,51,IR1,0,60,RL,0,None,None,0,7,Gilbert,24,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,728,AllPub,100,2005,2005,2008
879,984,0,None,4,1Fam,None,None,0,0,None,None,0,0,None,879,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,660,3,TA,Fin,TA,BuiltIn,2006,1863,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14054,Inside,58,IR1,0,60,RL,0,None,None,0,11,Gilbert,17,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,879,AllPub,100,2006,2006,2006
815,875,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,815,Y,Norm,Norm,SBrkr,330,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,1,Typ,225,1,TA,Unf,TA,Detchd,1916,1690,0,GasA,Ex,2.5Unf,1,TA,Bnk,Gtl,8850,Corner,65,IR1,0,75,RM,0,None,None,0,7,OldTown,0,6,7,Y,0,None,CompShg,Gable,Normal,ConLw,0,Pave,7,815,AllPub,0,1916,1950,2006
1212,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1212,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,573,2,TA,RFn,TA,Attchd,2001,1212,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9100,Inside,70,Reg,0,20,RL,0,None,None,0,6,CollgCr,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1212,AllPub,356,2001,2001,2009
1382,0,0,None,3,1Fam,TA,No,547,0,Rec,Unf,0,0,TA,504,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Po,1,CBlock,1,Typ,459,2,TA,Unf,TA,Attchd,1974,1382,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,11235,Inside,75,Reg,0,20,RL,51,BrkFace,None,0,10,Sawyer,82,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1051,AllPub,0,1963,1979,2006
864,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,864,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,280,1,TA,Unf,TA,Attchd,1972,864,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9353,Inside,71,Reg,0,20,RL,0,None,Shed,0,7,NAmes,0,5,4,Y,0,None,CompShg,Gable,Abnorml,Oth,0,Pave,5,864,AllPub,0,1970,1970,2006
866,913,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,866,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,546,2,TA,RFn,TA,Attchd,1998,1779,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10400,Corner,80,Reg,0,60,RL,0,None,None,0,3,CollgCr,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,866,AllPub,198,1998,1998,2009
1630,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1630,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,451,2,TA,Unf,TA,Attchd,2000,1630,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9750,Inside,75,Reg,0,20,RL,171,BrkFace,None,0,10,CollgCr,234,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1630,AllPub,74,2000,2001,2009
1074,0,0,None,3,1Fam,TA,No,788,0,ALQ,Unf,1,0,Gd,268,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,495,2,TA,RFn,TA,Attchd,1975,1074,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,10140,Inside,78,Reg,0,20,RL,0,None,None,0,7,NWAmes,88,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1056,AllPub,0,1975,1975,2006
2196,0,0,None,3,1Fam,TA,Mn,485,177,ALQ,BLQ,0,0,Gd,1496,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,701,3,TA,RFn,TA,Attchd,1990,2196,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,14684,CulDSac,90,IR1,0,20,RL,234,BrkFace,None,0,6,SawyerW,70,7,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,2158,AllPub,84,1990,1991,2009
1056,0,0,None,2,1Fam,TA,No,1056,0,Rec,Unf,1,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,384,1,TA,Unf,TA,Detchd,1966,1056,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8900,Inside,94.33981132,Reg,0,20,RH,0,None,None,0,11,SawyerW,42,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1056,AllPub,0,1966,1966,2006
1700,0,0,None,3,1Fam,TA,Av,340,0,GLQ,Unf,1,0,Gd,1342,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,544,2,TA,RFn,TA,Attchd,2003,1700,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9135,Inside,70,Reg,0,20,RL,120,BrkFace,None,0,5,CollgCr,23,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1682,AllPub,192,2003,2003,2006
1283,0,0,None,3,1Fam,TA,No,504,108,Rec,BLQ,1,0,TA,319,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,506,2,TA,Unf,TA,Detchd,1980,1283,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7763,Inside,70,Reg,0,20,RL,0,None,None,0,10,NAmes,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,931,AllPub,0,1962,1980,2008
1080,672,0,None,4,1Fam,TA,Av,427,0,GLQ,Unf,0,0,Gd,132,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,None,None,0,Wood,2,Typ,492,2,TA,RFn,TA,Basment,1988,1752,0,GasA,Gd,1.5Fin,1,TA,Bnk,Mod,12134,Inside,152,IR1,0,50,RL,0,None,None,0,6,Gilbert,12,7,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,559,AllPub,325,1988,2005,2010
960,0,0,None,0,1Fam,Gd,Av,648,0,GLQ,Unf,1,1,TA,0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,CBlock,0,Typ,364,1,TA,Unf,TA,Attchd,1965,960,0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,10246,CulDSac,59.91111111,IR1,0,80,RL,0,None,None,0,5,Sawyer,0,9,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,648,AllPub,88,1965,2001,2006
999,0,0,None,3,1Fam,TA,Av,784,0,BLQ,Unf,1,0,TA,141,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,300,1,TA,Unf,TA,Attchd,1962,999,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,10205,Inside,69,IR1,0,85,RL,0,None,None,0,5,NAmes,72,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,925,AllPub,150,1962,1962,2006
